measurement_time,segment,speed_kph,0_5,day_of_week,hour_of_day
2025-05-03 19:08:00+00:00,2471843,108,25,5,19
2025-05-03 19:09:00+00:00,2471843,107,25,5,19
2025-05-03 19:10:00+00:00,2471843,107,18,5,19
2025-05-03 19:11:00+00:00,2471843,110,19,5,19
2025-05-03 19:12:00+00:00,2471843,110,25,5,19
2025-05-03 19:13:00+00:00,2471843,112,23,5,19
2025-05-03 19:14:00+00:00,2471843,113,31,5,19
2025-05-03 19:15:00+00:00,2471843,115,38,5,19
2025-05-03 19:16:00+00:00,2471843,112,35,5,19
2025-05-03 19:17:00+00:00,2471843,111,34,5,19
2025-05-03 19:18:00+00:00,2471843,112,37,5,19
2025-05-03 19:19:00+00:00,2471843,111,31,5,19
2025-05-03 19:20:00+00:00,2471843,113,28,5,19
2025-05-03 19:21:00+00:00,2471843,109,28,5,19
2025-05-03 19:22:00+00:00,2471843,112,26,5,19
2025-05-03 19:23:00+00:00,2471843,114,22,5,19
2025-05-03 19:24:00+00:00,2471843,112,23,5,19
2025-05-03 19:25:00+00:00,2471843,113,23,5,19
2025-05-03 19:26:00+00:00,2471843,111,21,5,19
2025-05-03 19:27:00+00:00,2471843,114,28,5,19
2025-05-03 19:28:00+00:00,2471843,109,30,5,19
2025-05-03 19:29:00+00:00,2471843,109,31,5,19
2025-05-03 19:30:00+00:00,2471843,108,31,5,19
2025-05-03 19:31:00+00:00,2471843,109,31,5,19
2025-05-03 19:32:00+00:00,2471843,112,25,5,19
2025-05-03 19:33:00+00:00,2471843,108,22,5,19
2025-05-03 19:34:00+00:00,2471843,115,21,5,19
2025-05-03 19:35:00+00:00,2471843,116,21,5,19
2025-05-03 19:36:00+00:00,2471843,115,23,5,19
2025-05-03 19:37:00+00:00,2471843,117,22,5,19
2025-05-03 19:38:00+00:00,2471843,119,23,5,19
2025-05-03 19:39:00+00:00,2471843,114,25,5,19
2025-05-03 19:40:00+00:00,2471843,115,22,5,19
2025-05-03 19:41:00+00:00,2471843,116,15,5,19
2025-05-03 19:42:00+00:00,2471843,111,20,5,19
2025-05-03 19:43:00+00:00,2471843,108,21,5,19
2025-05-03 19:44:00+00:00,2471843,111,20,5,19
2025-05-03 19:45:00+00:00,2471843,107,29,5,19
2025-05-03 19:46:00+00:00,2471843,108,35,5,19
2025-05-03 19:47:00+00:00,2471843,109,29,5,19
2025-05-03 19:48:00+00:00,2471843,110,31,5,19
2025-05-03 19:49:00+00:00,2471843,108,28,5,19
2025-05-03 19:50:00+00:00,2471843,110,24,5,19
2025-05-03 19:51:00+00:00,2471843,110,23,5,19
2025-05-03 19:52:00+00:00,2471843,104,25,5,19
2025-05-03 19:53:00+00:00,2471843,106,26,5,19
2025-05-03 19:54:00+00:00,2471843,108,33,5,19
2025-05-03 19:55:00+00:00,2471843,111,28,5,19
2025-05-03 19:56:00+00:00,2471843,113,24,5,19
2025-05-03 19:57:00+00:00,2471843,107,28,5,19
2025-05-03 19:58:00+00:00,2471843,107,19,5,19
2025-05-03 19:59:00+00:00,2471843,107,16,5,19
2025-05-03 20:00:00+00:00,2471843,109,18,5,20
2025-05-03 20:01:00+00:00,2471843,112,18,5,20
2025-05-03 20:02:00+00:00,2471843,117,22,5,20
2025-05-03 20:03:00+00:00,2471843,116,27,5,20
2025-05-03 20:04:00+00:00,2471843,115,26,5,20
2025-05-03 20:05:00+00:00,2471843,112,24,5,20
2025-05-03 20:06:00+00:00,2471843,112,23,5,20
2025-05-03 20:07:00+00:00,2471843,109,17,5,20
2025-05-03 20:08:00+00:00,2471843,111,18,5,20
2025-05-03 20:09:00+00:00,2471843,110,17,5,20
2025-05-03 20:10:00+00:00,2471843,105,20,5,20
2025-05-03 20:11:00+00:00,2471843,105,21,5,20
2025-05-03 20:12:00+00:00,2471843,106,25,5,20
2025-05-03 20:13:00+00:00,2471843,108,21,5,20
2025-05-03 20:14:00+00:00,2471843,110,23,5,20
2025-05-03 20:15:00+00:00,2471843,111,21,5,20
2025-05-03 20:16:00+00:00,2471843,106,25,5,20
2025-05-03 20:17:00+00:00,2471843,109,25,5,20
2025-05-03 20:18:00+00:00,2471843,111,29,5,20
2025-05-03 20:19:00+00:00,2471843,108,29,5,20
2025-05-03 20:20:00+00:00,2471843,106,28,5,20
2025-05-03 20:21:00+00:00,2471843,107,18,5,20
2025-05-03 20:22:00+00:00,2471843,105,16,5,20
2025-05-03 20:23:00+00:00,2471843,113,16,5,20
2025-05-03 20:24:00+00:00,2471843,111,20,5,20
2025-05-03 20:25:00+00:00,2471843,113,19,5,20
2025-05-03 20:26:00+00:00,2471843,110,18,5,20
2025-05-03 20:27:00+00:00,2471843,111,18,5,20
2025-05-03 20:28:00+00:00,2471843,119,18,5,20
2025-05-03 20:29:00+00:00,2471843,117,16,5,20
2025-05-03 20:30:00+00:00,2471843,108,22,5,20
2025-05-03 20:31:00+00:00,2471843,110,29,5,20
2025-05-03 20:32:00+00:00,2471843,113,33,5,20
2025-05-03 20:33:00+00:00,2471843,117,29,5,20
2025-05-03 20:34:00+00:00,2471843,110,36,5,20
2025-05-03 20:35:00+00:00,2471843,109,32,5,20
2025-05-03 20:36:00+00:00,2471843,108,25,5,20
2025-05-03 20:37:00+00:00,2471843,111,25,5,20
2025-05-03 20:38:00+00:00,2471843,108,28,5,20
2025-05-03 20:39:00+00:00,2471843,111,21,5,20
2025-05-03 20:40:00+00:00,2471843,111,24,5,20
2025-05-03 20:41:00+00:00,2471843,110,30,5,20
2025-05-03 20:42:00+00:00,2471843,110,31,5,20
2025-05-03 20:43:00+00:00,2471843,105,26,5,20
2025-05-03 20:44:00+00:00,2471843,112,27,5,20
2025-05-03 20:45:00+00:00,2471843,113,27,5,20
2025-05-03 20:46:00+00:00,2471843,107,28,5,20
2025-05-03 20:47:00+00:00,2471843,107,34,5,20
2025-05-03 20:48:00+00:00,2471843,110,33,5,20
2025-05-03 20:49:00+00:00,2471843,111,36,5,20
2025-05-03 20:50:00+00:00,2471843,114,30,5,20
2025-05-03 20:51:00+00:00,2471843,113,22,5,20
2025-05-03 20:52:00+00:00,2471843,116,18,5,20
2025-05-03 20:53:00+00:00,2471843,119,16,5,20
2025-05-03 20:54:00+00:00,2471843,119,15,5,20
2025-05-03 20:55:00+00:00,2471843,112,20,5,20
2025-05-03 20:56:00+00:00,2471843,114,24,5,20
2025-05-03 20:57:00+00:00,2471843,108,23,5,20
2025-05-03 20:58:00+00:00,2471843,107,22,5,20
2025-05-03 20:59:00+00:00,2471843,120,27,5,20
2025-05-03 21:00:00+00:00,2471843,118,25,5,21
2025-05-03 21:01:00+00:00,2471843,111,24,5,21
2025-05-03 21:02:00+00:00,2471843,111,25,5,21
2025-05-03 21:03:00+00:00,2471843,108,21,5,21
2025-05-03 21:04:00+00:00,2471843,109,21,5,21
2025-05-03 21:05:00+00:00,2471843,110,17,5,21
2025-05-03 21:06:00+00:00,2471843,109,17,5,21
2025-05-03 21:07:00+00:00,2471843,110,20,5,21
2025-05-03 21:08:00+00:00,2471843,113,19,5,21
2025-05-03 21:09:00+00:00,2471843,115,16,5,21
2025-05-03 21:10:00+00:00,2471843,115,14,5,21
2025-05-03 21:11:00+00:00,2471843,112,11,5,21
2025-05-03 21:12:00+00:00,2471843,112,7,5,21
2025-05-03 21:13:00+00:00,2471843,114,8,5,21
2025-05-03 21:14:00+00:00,2471843,113,9,5,21
2025-05-03 21:15:00+00:00,2471843,109,10,5,21
2025-05-03 21:16:00+00:00,2471843,109,12,5,21
2025-05-03 21:17:00+00:00,2471843,109,13,5,21
2025-05-03 21:18:00+00:00,2471843,107,16,5,21
2025-05-03 21:19:00+00:00,2471843,108,21,5,21
2025-05-03 21:20:00+00:00,2471843,111,23,5,21
2025-05-03 21:21:00+00:00,2471843,111,25,5,21
2025-05-03 21:22:00+00:00,2471843,113,26,5,21
2025-05-03 21:23:00+00:00,2471843,111,25,5,21
2025-05-03 21:24:00+00:00,2471843,113,20,5,21
2025-05-03 21:25:00+00:00,2471843,115,25,5,21
2025-05-03 21:26:00+00:00,2471843,113,24,5,21
2025-05-03 21:27:00+00:00,2471843,112,25,5,21
2025-05-03 21:28:00+00:00,2471843,112,21,5,21
2025-05-03 21:29:00+00:00,2471843,108,26,5,21
2025-05-03 21:30:00+00:00,2471843,116,26,5,21
2025-05-03 21:31:00+00:00,2471843,113,26,5,21
2025-05-03 21:32:00+00:00,2471843,111,28,5,21
2025-05-03 21:33:00+00:00,2471843,108,24,5,21
2025-05-03 21:34:00+00:00,2471843,108,21,5,21
2025-05-03 21:35:00+00:00,2471843,112,21,5,21
2025-05-03 21:36:00+00:00,2471843,111,16,5,21
2025-05-03 21:37:00+00:00,2471843,112,20,5,21
2025-05-02 17:48:00+00:00,2471844,109,26,4,17
2025-05-02 17:49:00+00:00,2471844,110,24,4,17
2025-05-02 17:50:00+00:00,2471844,109,26,4,17
2025-05-02 17:51:00+00:00,2471844,107,25,4,17
2025-05-02 17:52:00+00:00,2471844,109,30,4,17
2025-05-02 17:53:00+00:00,2471844,111,31,4,17
2025-05-02 17:54:00+00:00,2471844,112,29,4,17
2025-05-02 17:55:00+00:00,2471844,112,27,4,17
2025-05-02 17:56:00+00:00,2471844,114,34,4,17
2025-05-02 17:57:00+00:00,2471844,114,31,4,17
2025-05-02 17:58:00+00:00,2471844,115,29,4,17
2025-05-02 17:59:00+00:00,2471844,113,30,4,17
2025-05-02 18:00:00+00:00,2471844,113,24,4,18
2025-05-02 18:01:00+00:00,2471844,106,23,4,18
2025-05-02 18:02:00+00:00,2471844,110,35,4,18
2025-05-02 18:03:00+00:00,2471844,112,42,4,18
2025-05-02 18:04:00+00:00,2471844,109,44,4,18
2025-05-02 18:05:00+00:00,2471844,116,44,4,18
2025-05-02 18:06:00+00:00,2471844,111,39,4,18
2025-05-02 18:07:00+00:00,2471844,106,34,4,18
2025-05-02 18:08:00+00:00,2471844,102,31,4,18
2025-05-02 18:09:00+00:00,2471844,108,33,4,18
2025-05-02 18:10:00+00:00,2471844,108,33,4,18
2025-05-02 18:11:00+00:00,2471844,104,35,4,18
2025-05-02 18:12:00+00:00,2471844,111,36,4,18
2025-05-02 18:13:00+00:00,2471844,109,38,4,18
2025-05-02 18:14:00+00:00,2471844,114,38,4,18
2025-05-02 18:15:00+00:00,2471844,117,35,4,18
2025-05-02 18:16:00+00:00,2471844,116,39,4,18
2025-05-02 18:17:00+00:00,2471844,114,35,4,18
2025-05-02 18:18:00+00:00,2471844,111,34,4,18
2025-05-02 18:19:00+00:00,2471844,114,32,4,18
2025-05-02 18:20:00+00:00,2471844,114,35,4,18
2025-05-02 18:21:00+00:00,2471844,106,40,4,18
2025-05-02 18:22:00+00:00,2471844,111,37,4,18
2025-05-02 18:23:00+00:00,2471844,115,41,4,18
2025-05-02 18:24:00+00:00,2471844,111,44,4,18
2025-05-02 18:25:00+00:00,2471844,110,38,4,18
2025-05-02 18:26:00+00:00,2471844,107,27,4,18
2025-05-02 18:27:00+00:00,2471844,119,33,4,18
2025-05-02 18:28:00+00:00,2471844,116,30,4,18
2025-05-02 18:29:00+00:00,2471844,112,22,4,18
2025-05-02 18:30:00+00:00,2471844,119,28,4,18
2025-05-02 18:31:00+00:00,2471844,111,29,4,18
2025-05-02 18:32:00+00:00,2471844,109,28,4,18
2025-05-02 18:33:00+00:00,2471844,109,25,4,18
2025-05-02 18:34:00+00:00,2471844,108,27,4,18
2025-05-02 18:35:00+00:00,2471844,116,29,4,18
2025-05-02 18:36:00+00:00,2471844,115,29,4,18
2025-05-02 18:37:00+00:00,2471844,114,25,4,18
2025-05-02 18:38:00+00:00,2471844,114,25,4,18
2025-05-02 18:39:00+00:00,2471844,109,26,4,18
2025-05-02 18:40:00+00:00,2471844,106,22,4,18
2025-05-02 18:41:00+00:00,2471844,108,24,4,18
2025-05-02 18:42:00+00:00,2471844,107,32,4,18
2025-05-02 18:43:00+00:00,2471844,108,30,4,18
2025-05-02 18:44:00+00:00,2471844,108,29,4,18
2025-05-02 18:45:00+00:00,2471844,109,32,4,18
2025-05-02 18:46:00+00:00,2471844,114,30,4,18
2025-05-02 18:47:00+00:00,2471844,114,25,4,18
2025-05-02 18:48:00+00:00,2471844,111,31,4,18
2025-05-02 18:49:00+00:00,2471844,110,30,4,18
2025-05-02 18:50:00+00:00,2471844,109,30,4,18
2025-05-02 18:51:00+00:00,2471844,108,37,4,18
2025-05-02 18:52:00+00:00,2471844,110,39,4,18
2025-05-02 18:53:00+00:00,2471844,116,39,4,18
2025-05-02 18:54:00+00:00,2471844,108,43,4,18
2025-05-02 18:55:00+00:00,2471844,105,37,4,18
2025-05-02 18:56:00+00:00,2471844,103,33,4,18
2025-05-02 18:57:00+00:00,2471844,114,38,4,18
2025-05-02 18:58:00+00:00,2471844,109,40,4,18
2025-05-02 18:59:00+00:00,2471844,107,36,4,18
2025-05-02 19:00:00+00:00,2471844,109,35,4,19
2025-05-02 19:01:00+00:00,2471844,110,29,4,19
2025-05-02 19:02:00+00:00,2471844,115,28,4,19
2025-05-02 19:03:00+00:00,2471844,115,22,4,19
2025-05-02 19:04:00+00:00,2471844,115,29,4,19
2025-05-02 19:05:00+00:00,2471844,110,36,4,19
2025-05-02 19:06:00+00:00,2471844,112,36,4,19
2025-05-02 19:07:00+00:00,2471844,116,33,4,19
2025-05-02 19:08:00+00:00,2471844,114,38,4,19
2025-05-02 19:09:00+00:00,2471844,110,35,4,19
2025-05-02 19:10:00+00:00,2471844,112,33,4,19
2025-05-02 19:11:00+00:00,2471844,110,36,4,19
2025-05-02 19:12:00+00:00,2471844,113,42,4,19
2025-05-02 19:13:00+00:00,2471844,108,38,4,19
2025-05-02 19:14:00+00:00,2471844,112,36,4,19
2025-05-02 19:15:00+00:00,2471844,118,36,4,19
2025-05-02 19:16:00+00:00,2471844,119,37,4,19
2025-05-02 19:17:00+00:00,2471844,110,30,4,19
2025-05-02 19:18:00+00:00,2471844,107,30,4,19
2025-05-02 19:19:00+00:00,2471844,106,36,4,19
2025-05-02 19:20:00+00:00,2471844,107,28,4,19
2025-05-02 19:21:00+00:00,2471844,106,29,4,19
2025-05-02 19:22:00+00:00,2471844,110,31,4,19
2025-05-02 19:23:00+00:00,2471844,106,27,4,19
2025-05-02 19:24:00+00:00,2471844,105,25,4,19
2025-05-02 19:25:00+00:00,2471844,105,27,4,19
2025-05-02 19:26:00+00:00,2471844,104,25,4,19
2025-05-02 19:27:00+00:00,2471844,105,27,4,19
2025-05-02 19:28:00+00:00,2471844,112,29,4,19
2025-05-02 19:29:00+00:00,2471844,109,33,4,19
2025-05-02 19:30:00+00:00,2471844,111,35,4,19
2025-05-02 19:31:00+00:00,2471844,105,38,4,19
2025-05-02 19:32:00+00:00,2471844,106,33,4,19
2025-05-02 19:33:00+00:00,2471844,103,36,4,19
2025-05-02 19:34:00+00:00,2471844,106,32,4,19
2025-05-02 19:35:00+00:00,2471844,104,36,4,19
2025-05-02 19:36:00+00:00,2471844,109,33,4,19
2025-05-02 19:37:00+00:00,2471844,117,32,4,19
2025-05-02 19:38:00+00:00,2471844,118,38,4,19
2025-05-02 19:39:00+00:00,2471844,117,35,4,19
2025-05-02 19:40:00+00:00,2471844,113,30,4,19
2025-05-02 19:41:00+00:00,2471844,112,32,4,19
2025-05-02 19:42:00+00:00,2471844,106,35,4,19
2025-05-02 19:43:00+00:00,2471844,111,33,4,19
2025-05-02 19:44:00+00:00,2471844,109,37,4,19
2025-05-02 19:45:00+00:00,2471844,112,39,4,19
2025-05-02 19:46:00+00:00,2471844,114,38,4,19
2025-05-02 19:47:00+00:00,2471844,110,31,4,19
2025-05-02 19:48:00+00:00,2471844,111,34,4,19
2025-05-02 19:49:00+00:00,2471844,120,38,4,19
2025-05-02 19:50:00+00:00,2471844,115,33,4,19
2025-05-02 19:51:00+00:00,2471844,113,35,4,19
2025-05-02 19:52:00+00:00,2471844,106,34,4,19
2025-05-02 19:53:00+00:00,2471844,112,32,4,19
2025-05-02 19:54:00+00:00,2471844,114,33,4,19
2025-05-02 19:55:00+00:00,2471844,111,35,4,19
2025-05-02 19:56:00+00:00,2471844,113,36,4,19
2025-05-02 19:57:00+00:00,2471844,102,42,4,19
2025-05-02 19:58:00+00:00,2471844,105,41,4,19
2025-05-02 19:59:00+00:00,2471844,109,37,4,19
2025-05-02 20:00:00+00:00,2471844,107,33,4,20
2025-05-02 20:01:00+00:00,2471844,106,32,4,20
2025-05-02 20:02:00+00:00,2471844,120,35,4,20
2025-05-02 20:03:00+00:00,2471844,109,37,4,20
2025-05-02 20:04:00+00:00,2471844,111,35,4,20
2025-05-02 20:05:00+00:00,2471844,118,40,4,20
2025-05-02 20:06:00+00:00,2471844,114,38,4,20
2025-05-02 20:07:00+00:00,2471844,110,26,4,20
2025-05-02 20:08:00+00:00,2471844,113,28,4,20
2025-05-02 20:09:00+00:00,2471844,117,28,4,20
2025-05-02 20:10:00+00:00,2471844,114,27,4,20
2025-05-02 20:11:00+00:00,2471844,106,30,4,20
2025-05-02 20:12:00+00:00,2471844,108,34,4,20
2025-05-02 20:13:00+00:00,2471844,110,32,4,20
2025-05-02 20:14:00+00:00,2471844,109,32,4,20
2025-05-02 20:15:00+00:00,2471844,113,32,4,20
2025-05-02 20:16:00+00:00,2471844,111,34,4,20
2025-05-02 20:17:00+00:00,2471844,109,36,4,20
2025-05-02 20:18:00+00:00,2471844,107,41,4,20
2025-05-02 20:19:00+00:00,2471844,107,40,4,20
2025-05-02 20:20:00+00:00,2471844,116,37,4,20
2025-05-02 20:21:00+00:00,2471844,120,33,4,20
2025-05-02 20:22:00+00:00,2471844,114,30,4,20
2025-05-02 20:23:00+00:00,2471844,114,35,4,20
2025-05-02 20:24:00+00:00,2471844,120,36,4,20
2025-05-02 20:25:00+00:00,2471844,117,32,4,20
2025-05-02 20:26:00+00:00,2471844,108,35,4,20
2025-05-02 20:27:00+00:00,2471844,109,35,4,20
2025-05-02 20:28:00+00:00,2471844,108,31,4,20
2025-05-02 20:29:00+00:00,2471844,109,26,4,20
2025-05-02 20:30:00+00:00,2471844,119,30,4,20
2025-05-02 20:31:00+00:00,2471844,117,25,4,20
2025-05-02 20:32:00+00:00,2471844,113,33,4,20
2025-05-02 20:33:00+00:00,2471844,115,35,4,20
2025-05-02 20:34:00+00:00,2471844,112,40,4,20
2025-05-02 20:35:00+00:00,2471844,111,40,4,20
2025-05-02 20:36:00+00:00,2471844,108,40,4,20
2025-05-02 20:37:00+00:00,2471844,112,33,4,20
2025-05-02 20:38:00+00:00,2471844,109,33,4,20
2025-05-02 20:39:00+00:00,2471844,112,29,4,20
2025-05-02 20:40:00+00:00,2471844,110,25,4,20
2025-05-02 20:41:00+00:00,2471844,111,24,4,20
2025-05-02 20:42:00+00:00,2471844,112,27,4,20
2025-05-02 20:43:00+00:00,2471844,115,26,4,20
2025-05-02 20:44:00+00:00,2471844,112,30,4,20
2025-05-02 20:45:00+00:00,2471844,117,32,4,20
2025-05-02 20:46:00+00:00,2471844,113,36,4,20
2025-05-02 20:47:00+00:00,2471844,113,30,4,20
2025-05-02 20:48:00+00:00,2471844,112,29,4,20
2025-05-02 20:49:00+00:00,2471844,112,29,4,20
2025-05-02 20:50:00+00:00,2471844,116,30,4,20
2025-05-02 20:51:00+00:00,2471844,109,32,4,20
2025-05-02 20:52:00+00:00,2471844,111,34,4,20
2025-05-02 20:53:00+00:00,2471844,120,39,4,20
2025-05-02 20:54:00+00:00,2471844,111,37,4,20
2025-05-02 20:55:00+00:00,2471844,106,38,4,20
2025-05-02 20:56:00+00:00,2471844,106,29,4,20
2025-05-02 20:57:00+00:00,2471844,110,30,4,20
2025-05-02 20:58:00+00:00,2471844,110,25,4,20
2025-05-02 20:59:00+00:00,2471844,115,20,4,20
2025-05-02 21:00:00+00:00,2471844,117,24,4,21
2025-05-02 21:01:00+00:00,2471844,120,20,4,21
2025-05-02 21:02:00+00:00,2471844,115,25,4,21
2025-05-02 21:03:00+00:00,2471844,109,27,4,21
2025-05-02 21:04:00+00:00,2471844,112,27,4,21
2025-05-02 21:05:00+00:00,2471844,114,24,4,21
2025-05-02 21:06:00+00:00,2471844,117,27,4,21
2025-05-02 21:07:00+00:00,2471844,115,21,4,21
2025-05-02 21:08:00+00:00,2471844,114,23,4,21
2025-05-02 21:09:00+00:00,2471844,111,22,4,21
2025-05-02 21:10:00+00:00,2471844,113,26,4,21
2025-05-02 21:11:00+00:00,2471844,117,24,4,21
2025-05-02 21:12:00+00:00,2471844,116,23,4,21
2025-05-02 21:13:00+00:00,2471844,116,23,4,21
2025-05-02 21:14:00+00:00,2471844,112,25,4,21
2025-05-02 21:15:00+00:00,2471844,109,21,4,21
2025-05-02 21:16:00+00:00,2471844,115,25,4,21
2025-05-02 21:17:00+00:00,2471844,109,32,4,21
2025-05-02 21:18:00+00:00,2471844,112,31,4,21
2025-05-02 21:19:00+00:00,2471844,116,28,4,21
2025-05-02 21:20:00+00:00,2471844,118,26,4,21
2025-05-02 21:21:00+00:00,2471844,118,31,4,21
2025-05-02 21:22:00+00:00,2471844,113,29,4,21
2025-05-02 21:23:00+00:00,2471844,108,26,4,21
2025-05-02 21:24:00+00:00,2471844,112,28,4,21
2025-05-02 21:25:00+00:00,2471844,111,29,4,21
2025-05-02 21:26:00+00:00,2471844,112,28,4,21
2025-05-02 21:27:00+00:00,2471844,112,20,4,21
2025-05-02 21:28:00+00:00,2471844,112,24,4,21
2025-05-02 21:29:00+00:00,2471844,107,23,4,21
2025-05-02 21:30:00+00:00,2471844,112,30,4,21
2025-05-02 21:31:00+00:00,2471844,117,32,4,21
2025-05-02 21:32:00+00:00,2471844,118,35,4,21
2025-05-02 21:33:00+00:00,2471844,119,33,4,21
2025-05-02 21:34:00+00:00,2471844,113,39,4,21
2025-05-02 21:35:00+00:00,2471844,113,34,4,21
2025-05-02 21:36:00+00:00,2471844,117,30,4,21
2025-05-02 21:37:00+00:00,2471844,117,26,4,21
2025-05-02 21:38:00+00:00,2471844,114,25,4,21
2025-05-02 21:39:00+00:00,2471844,111,21,4,21
2025-05-02 21:40:00+00:00,2471844,113,18,4,21
2025-05-02 21:41:00+00:00,2471844,108,20,4,21
2025-05-02 21:42:00+00:00,2471844,109,20,4,21
2025-05-02 21:43:00+00:00,2471844,113,25,4,21
2025-05-02 21:44:00+00:00,2471844,112,24,4,21
2025-05-02 21:45:00+00:00,2471844,111,21,4,21
2025-05-02 21:46:00+00:00,2471844,109,21,4,21
2025-05-02 21:47:00+00:00,2471844,110,26,4,21
2025-05-02 21:48:00+00:00,2471844,108,18,4,21
2025-05-02 21:49:00+00:00,2471844,109,17,4,21
2025-05-02 21:50:00+00:00,2471844,114,17,4,21
2025-05-02 21:51:00+00:00,2471844,114,15,4,21
2025-05-02 21:52:00+00:00,2471844,110,11,4,21
2025-05-02 21:53:00+00:00,2471844,109,20,4,21
2025-05-02 21:54:00+00:00,2471844,110,19,4,21
2025-05-02 21:55:00+00:00,2471844,109,19,4,21
2025-05-02 21:56:00+00:00,2471844,110,18,4,21
2025-05-02 21:57:00+00:00,2471844,110,16,4,21
2025-05-02 21:58:00+00:00,2471844,111,15,4,21
2025-05-02 21:59:00+00:00,2471844,114,16,4,21
2025-05-02 22:00:00+00:00,2471844,117,16,4,22
2025-05-02 22:01:00+00:00,2471844,108,21,4,22
2025-05-02 22:02:00+00:00,2471844,109,21,4,22
2025-05-02 22:03:00+00:00,2471844,112,19,4,22
2025-05-02 22:04:00+00:00,2471844,114,18,4,22
2025-05-02 22:05:00+00:00,2471844,117,22,4,22
2025-05-02 22:06:00+00:00,2471844,117,21,4,22
2025-05-02 22:07:00+00:00,2471844,116,17,4,22
2025-05-02 22:08:00+00:00,2471844,108,17,4,22
2025-05-02 22:09:00+00:00,2471844,107,17,4,22
2025-05-02 22:10:00+00:00,2471844,106,12,4,22
2025-05-02 22:11:00+00:00,2471844,107,11,4,22
2025-05-02 22:12:00+00:00,2471844,110,10,4,22
2025-05-02 22:13:00+00:00,2471844,114,8,4,22
2025-05-02 22:14:00+00:00,2471844,111,9,4,22
2025-05-02 22:15:00+00:00,2471844,109,11,4,22
2025-05-02 22:16:00+00:00,2471844,111,11,4,22
2025-05-02 22:17:00+00:00,2471844,110,13,4,22
2025-05-02 22:18:00+00:00,2471844,107,12,4,22
2025-05-02 22:19:00+00:00,2471844,109,13,4,22
2025-05-02 22:20:00+00:00,2471844,109,17,4,22
2025-05-02 22:21:00+00:00,2471844,110,15,4,22
2025-05-02 22:22:00+00:00,2471844,111,16,4,22
2025-05-02 22:23:00+00:00,2471844,112,19,4,22
2025-05-02 22:24:00+00:00,2471844,112,15,4,22
2025-05-02 22:25:00+00:00,2471844,108,13,4,22
2025-05-02 22:26:00+00:00,2471844,111,12,4,22
2025-05-02 22:27:00+00:00,2471844,114,10,4,22
2025-05-02 22:28:00+00:00,2471844,116,11,4,22
2025-05-02 22:29:00+00:00,2471844,114,12,4,22
2025-05-02 22:30:00+00:00,2471844,120,12,4,22
2025-05-02 22:31:00+00:00,2471844,120,16,4,22
2025-05-02 22:32:00+00:00,2471844,115,20,4,22
2025-05-02 22:33:00+00:00,2471844,115,19,4,22
2025-05-02 22:34:00+00:00,2471844,114,17,4,22
2025-05-02 22:35:00+00:00,2471844,111,15,4,22
2025-05-02 22:36:00+00:00,2471844,110,12,4,22
2025-05-02 22:37:00+00:00,2471844,107,11,4,22
2025-05-02 22:38:00+00:00,2471844,105,9,4,22
2025-05-02 22:39:00+00:00,2471844,107,11,4,22
2025-05-02 22:40:00+00:00,2471844,107,9,4,22
2025-05-02 22:41:00+00:00,2471844,107,7,4,22
2025-05-02 22:42:00+00:00,2471844,109,6,4,22
2025-05-02 22:43:00+00:00,2471844,109,9,4,22
2025-05-02 22:44:00+00:00,2471844,112,6,4,22
2025-05-02 22:45:00+00:00,2471844,112,9,4,22
2025-05-02 22:46:00+00:00,2471844,114,13,4,22
2025-05-02 22:47:00+00:00,2471844,110,16,4,22
2025-05-02 22:48:00+00:00,2471844,107,13,4,22
2025-05-02 22:49:00+00:00,2471844,107,16,4,22
2025-05-02 22:50:00+00:00,2471844,107,15,4,22
2025-05-02 22:51:00+00:00,2471844,106,14,4,22
2025-05-02 22:52:00+00:00,2471844,105,12,4,22
2025-05-02 22:53:00+00:00,2471844,107,14,4,22
2025-05-02 22:54:00+00:00,2471844,109,12,4,22
2025-05-02 22:55:00+00:00,2471844,106,14,4,22
2025-05-02 22:56:00+00:00,2471844,109,12,4,22
2025-05-02 22:57:00+00:00,2471844,110,14,4,22
2025-05-02 22:58:00+00:00,2471844,108,15,4,22
2025-05-02 22:59:00+00:00,2471844,108,14,4,22
2025-05-02 23:00:00+00:00,2471844,108,11,4,23
2025-05-02 23:01:00+00:00,2471844,108,8,4,23
2025-05-02 23:02:00+00:00,2471844,109,3,4,23
2025-05-02 23:03:00+00:00,2471844,109,4,4,23
2025-05-02 23:04:00+00:00,2471844,106,7,4,23
2025-05-02 23:05:00+00:00,2471844,110,9,4,23
2025-05-02 23:06:00+00:00,2471844,112,11,4,23
2025-05-02 23:07:00+00:00,2471844,108,11,4,23
2025-05-02 23:08:00+00:00,2471844,106,11,4,23
2025-05-02 23:09:00+00:00,2471844,108,11,4,23
2025-05-02 23:10:00+00:00,2471844,108,10,4,23
2025-05-02 23:11:00+00:00,2471844,109,10,4,23
2025-05-02 23:12:00+00:00,2471844,111,9,4,23
2025-05-02 23:13:00+00:00,2471844,111,9,4,23
2025-05-02 23:14:00+00:00,2471844,113,7,4,23
2025-05-02 23:15:00+00:00,2471844,110,12,4,23
2025-05-02 23:16:00+00:00,2471844,110,12,4,23
2025-05-02 23:17:00+00:00,2471844,109,15,4,23
2025-05-02 23:18:00+00:00,2471844,108,15,4,23
